material_id,qe_input_path,qe_output_path,converged,job_done,scf_iterations,final_energy_ry,energy_ev,max_force,pressure_kbar,wall_time,failure_reason,ecutwfc,ecutrho,kpoints,smearing,mixing_beta,pseudo_family,pseudopotentials,calculation_hash
ch4,outputs/qe_runs_ch4/ch4_r1p052500_pid238165_attempt3/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p052500_pid238165_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",56def1779697154afaafba3b26bed3e94066197f56c87f8700ec3237625df273
ch4,outputs/qe_runs_ch4/ch4_r1p055000_pid238165_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p055000_pid238165_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",1bbf48fa1630177c5a038a66e4370be01591544ee791c60bb51e338003f836d3
ch4,outputs/qe_runs_ch4/ch4_r1p055000_pid238165_attempt2/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p055000_pid238165_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",1bbf48fa1630177c5a038a66e4370be01591544ee791c60bb51e338003f836d3
ch4,outputs/qe_runs_ch4/ch4_r1p055000_pid238165_attempt3/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p055000_pid238165_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",1bbf48fa1630177c5a038a66e4370be01591544ee791c60bb51e338003f836d3
ch4,outputs/qe_runs_ch4/ch4_r1p055000_pid238245_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p055000_pid238245_attempt1/espresso.pwo,True,True,11,-17.18030826,-233.750001943999,0.114414,3.26,20.97s WALL,,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-rrkjus_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",b5859aa80cfac7eca63a44aa8bc7d7bffe744418db3b5004ef1018eda9ffc8da
ch4,outputs/qe_runs_ch4/ch4_r1p057500_pid238165_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p057500_pid238165_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",d28aed82a6c722e74dd973e253ca55025db1922030af5468351547a3912dfc5d
ch4,outputs/qe_runs_ch4/ch4_r1p057500_pid238165_attempt2/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p057500_pid238165_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",d28aed82a6c722e74dd973e253ca55025db1922030af5468351547a3912dfc5d
ch4,outputs/qe_runs_ch4/ch4_r1p057500_pid238165_attempt3/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p057500_pid238165_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",d28aed82a6c722e74dd973e253ca55025db1922030af5468351547a3912dfc5d
ch4,outputs/qe_runs_ch4/ch4_r1p060000_pid238165_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p060000_pid238165_attempt1/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",628c357e596300c7cc87d8bd01915a13bddbfb998844273da96371a07fdd7952
ch4,outputs/qe_runs_ch4/ch4_r1p060000_pid238165_attempt2/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p060000_pid238165_attempt2/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",628c357e596300c7cc87d8bd01915a13bddbfb998844273da96371a07fdd7952
ch4,outputs/qe_runs_ch4/ch4_r1p060000_pid238165_attempt3/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p060000_pid238165_attempt3/espresso.pwo,False,False,,,,,,,job_not_completed,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",628c357e596300c7cc87d8bd01915a13bddbfb998844273da96371a07fdd7952
ch4,outputs/qe_runs_ch4/ch4_r1p090000_pid238245_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p090000_pid238245_attempt1/espresso.pwo,True,True,11,-17.18855526,-233.86220809518434,0.013423,0.35,19.84s WALL,,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-rrkjus_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",4cbffa10a2b6a28a5ef28af57c7ad6ccfe6294d89c45ca67764977a73b256dfb
ch4,outputs/qe_runs_ch4/ch4_r1p098086_pid238245_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p098086_pid238245_attempt1/espresso.pwo,True,True,12,-17.18864798,-233.8634696150507,0.007222,-0.27,22.01s WALL,,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-rrkjus_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",7237daf4eabf1240df0391bdac4f0c2d67cee8eeb6b6ac7476575b6746e65bb2
ch4,outputs/qe_runs_ch4/ch4_r1p135000_pid238290_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p135000_pid238290_attempt1/espresso.pwo,True,True,18,-17.18160813,-233.7676875763188,0.090836,-2.87,28.77s WALL,,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-rrkjus_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",3ae05a56dd6f4798985f256bd9ba28ef9aeda3423e8b562f320d9881a1869313
ch4,outputs/qe_runs_ch4/ch4_r1p137500_pid238290_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p137500_pid238290_attempt1/espresso.pwo,True,True,15,-17.18072627,-233.75568925978135,0.09588,-3.04,26.03s WALL,,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-rrkjus_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",6dcc48f6f8544293d798c95737247e3d420402605e8d37ef4ced7725ce39eba4
ch4,outputs/qe_runs_ch4/ch4_r1p145000_pid238245_attempt1/espresso.pwi,outputs/qe_runs_ch4/ch4_r1p145000_pid238245_attempt1/espresso.pwo,True,True,11,-17.1777989,-233.71586036190388,0.110587,-3.52,21.11s WALL,,50.0,400.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-rrkjus_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",e9f47112b3b735fd4d130c3e0857de212d03fb17bf14f8955b235c2decf54270
ch4_generated,outputs/qe_runs_ch4_generated/bond1p0000_pid243793_att1/espresso.pwi,outputs/qe_runs_ch4_generated/bond1p0000_pid243793_att1/espresso.pwo,True,True,10,-23.15092648,-314.98440119987566,0.320818,5.08,48.62s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",c78d642c15c6c89ee2866254a3358dbfd1ff7b4513e6c915fca5472e139ce724
ch4_generated,outputs/qe_runs_ch4_generated/bond1p0900_pid243793_att1/espresso.pwi,outputs/qe_runs_ch4_generated/bond1p0900_pid243793_att1/espresso.pwo,True,True,13,-23.20390225,-315.70517326945,0.015371,0.25,56.14s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",9a7aeda6f80704be5fc4424a1302a1b12e245fd59f20943440a9297fda7f87bc
ch4_generated,outputs/qe_runs_ch4_generated/bond1p1093_pid243793_att1/espresso.pwi,outputs/qe_runs_ch4_generated/bond1p1093_pid243793_att1/espresso.pwo,True,True,13,-23.20323531,-315.69609908847855,0.032783,-0.59,57.91s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",a67faefe628f2644f49fe12a8aa951c864f3636320212b972a00154ad3b20f92
ch4_generated,outputs/qe_runs_ch4_generated/bond1p1800_pid243793_att1/espresso.pwi,outputs/qe_runs_ch4_generated/bond1p1800_pid243793_att1/espresso.pwo,True,True,17,-23.17485996,-315.310032784121,0.170364,-3.21,1m10.28s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",89fd13d5cbfb3f7259bfa962d846d1ddfbe9e7865145693fea730dcab69896cf
ch4_generated,outputs/qe_runs_ch4_generated/bond1p2155_pid243838_att1/espresso.pwi,outputs/qe_runs_ch4_generated/bond1p2155_pid243838_att1/espresso.pwo,True,True,11,-23.14851991,-314.9516581469767,0.220613,-4.27,1m17.79s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",a5b4b4102e2ed39d6317fcf2a65a86f12e600cb081c9a7360aeb6a4ac8133a0f
ch4_generated,outputs/qe_runs_ch4_generated/bond1p2200_pid243837_att1/espresso.pwi,outputs/qe_runs_ch4_generated/bond1p2200_pid243837_att1/espresso.pwo,True,True,12,-23.14472167,-314.8999804591292,0.226203,-4.4,1m18.95s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""H"":""H.pbe-rrkjus_psl.1.0.0.UPF""}",2c952868fe61876ff18b3784c5710661c561baa25709b21cb29e9c7bf2a5c6e9
co,outputs/qe_runs_co/bond1p0000_pid243438_att1/espresso.pwi,outputs/qe_runs_co/bond1p0000_pid243438_att1/espresso.pwo,True,True,9,-59.90008438,-814.9821661157263,1.483457,8.27,57.61s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",cdec46e8a2fa090d93e09035d9c4840ba6ac549d0453a530213a1abd13fa6d06
co,outputs/qe_runs_co/bond1p1300_pid243438_att1/espresso.pwi,outputs/qe_runs_co/bond1p1300_pid243438_att1/espresso.pwo,True,True,10,-60.0146461,-816.5408577216887,0.051433,0.28,1m 1.30s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",44b4b9fa4bdda15865350bfafed6b6bde3ba63c4a37822ad9c4acbc3e6402e20
co,outputs/qe_runs_co/bond1p1689_pid243438_att1/espresso.pwi,outputs/qe_runs_co/bond1p1689_pid243438_att1/espresso.pwo,True,True,10,-60.01115551,-816.4933658253304,0.174823,-1.2,1m 0.98s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",107ca87eca40bf44874b9dee5d223030269fda5fba3e1964d7bda90d2a8b89c7
co,outputs/qe_runs_co/bond1p2800_pid243438_att1/espresso.pwi,outputs/qe_runs_co/bond1p2800_pid243438_att1/espresso.pwo,True,True,8,-59.95364506,-815.7108962912652,0.544792,-3.96,50.90s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",9b7f21c94799b5d341ee0b161d4f5005c1722c494f31dfdc957822a76089c90c
co,outputs/qe_runs_co/bond1p3433_pid243487_att1/espresso.pwi,outputs/qe_runs_co/bond1p3433_pid243487_att1/espresso.pwo,True,True,10,-59.90313658,-815.0236934122763,0.638675,-4.86,1m33.10s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",1c010d7111e77d69e153c49b608273debd0ad1bd52e1467db2eabb00bc76f3d8
co,outputs/qe_runs_co/bond1p3500_pid243486_att1/espresso.pwi,outputs/qe_runs_co/bond1p3500_pid243486_att1/espresso.pwo,True,True,10,-59.8974178,-814.9458854465583,0.645228,-4.94,1m31.83s WALL,,60.0,480.0,1 1 1 0 0 0,gaussian,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",39fcbc693cdaf59587bf0dcd71172cea7774e686a173ccaa971c5c8bc13d4fb9
co_on_cu111,outputs/qe_runs_co_on_cu111/height1p3000_shift0p0000_pid1474_att1/espresso.pwi,outputs/qe_runs_co_on_cu111/height1p3000_shift0p0000_pid1474_att1/espresso.pwo,True,True,17,-2616.50630289,-35599.38181150093,1.823816,39.17,5m 5.17s WALL,,70.0,560.0,4 4 1 0 0 0,mv,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""Cu"":""Cu.paw.z_11.ld1.psl.v1.0.0-low.upf"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",d66f38a4f3fccaace9f13968e5c34aef7c58519b9498cd3260d6f6028b503c58
co_on_cu111,outputs/qe_runs_co_on_cu111/height1p5500_shift0p2500_pid1474_att1/espresso.pwi,outputs/qe_runs_co_on_cu111/height1p5500_shift0p2500_pid1474_att1/espresso.pwo,True,True,18,-2616.86587431,-35604.27402989725,0.435995,9.82,5m17.21s WALL,,70.0,560.0,4 4 1 0 0 0,mv,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""Cu"":""Cu.paw.z_11.ld1.psl.v1.0.0-low.upf"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",c84b0a6883a8972f5ff98a17c44930bf6b9480970be015031f2bd1b4c7f1f212
co_on_cu111,outputs/qe_runs_co_on_cu111/height1p8000_shift0p5000_pid1474_att1/espresso.pwi,outputs/qe_runs_co_on_cu111/height1p8000_shift0p5000_pid1474_att1/espresso.pwo,True,True,19,-2616.92934332,-35605.13756977013,0.091727,-6.13,7m58.61s WALL,,70.0,560.0,4 4 1 0 0 0,mv,0.4,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""Cu"":""Cu.paw.z_11.ld1.psl.v1.0.0-low.upf"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",fd8c4e3e7c5199eecdab54a0024a313520fea9fbe98a7373484f6da1aa1f5bcb
co_on_cu111,outputs/qe_runs_co_on_cu111/height1p8200_shift0p0000_pid16252_att1/espresso.pwi,outputs/qe_runs_co_on_cu111/height1p8200_shift0p0000_pid16252_att1/espresso.pwo,True,True,18,-2616.94709319,-35605.37906905432,0.026155,-3.22,9m26.40s WALL,,80.0,640.0,6 6 1 0 0 0,mv,0.3,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""Cu"":""Cu.paw.z_11.ld1.psl.v1.0.0-low.upf"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",277d8b969ac73a1090bb59fba6aab2cd1558a6adea74bc67e93c523a3b3da33f
co_on_cu111,outputs/qe_runs_co_on_cu111/height1p8363_shift0p1476_pid16252_att1/espresso.pwi,outputs/qe_runs_co_on_cu111/height1p8363_shift0p1476_pid16252_att1/espresso.pwo,True,True,18,-2616.94727918,-35605.38159957718,0.028313,-3.63,18m32.54s WALL,,80.0,640.0,6 6 1 0 0 0,mv,0.3,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""Cu"":""Cu.paw.z_11.ld1.psl.v1.0.0-low.upf"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",b6ea19d6f34b028ff35d465eca2785784f5e514fd3fd99b1cc028c517b5099b7
co_on_cu111,outputs/qe_runs_co_on_cu111/height1p8600_shift0p1200_pid16252_att1/espresso.pwi,outputs/qe_runs_co_on_cu111/height1p8600_shift0p1200_pid16252_att1/espresso.pwo,True,True,18,-2616.94712981,-35605.3795672948,0.035123,-4.17,18m35.75s WALL,,80.0,640.0,6 6 1 0 0 0,mv,0.3,PSLibrary,"{""C"":""C.pbe-n-kjpaw_psl.1.0.0.UPF"",""Cu"":""Cu.paw.z_11.ld1.psl.v1.0.0-low.upf"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",90be458db12b64cf71208fdf49e35376b2cd9697ee6c0bcb9303b6ae29b38c91
